0.000042	0.022652
-0.000039	0.023438
0.000572	0.017822
0.000721	0.019929
0.000722	0.019929
0.000000	0.020542
0.000566	0.017817
0.001296	0.019906
-0.000348	0.021051
-0.000606	0.024366
0.000139	0.021584
0.000271	0.023182
0.000692	0.021002
-0.000264	0.021067
-0.000099	0.023940
-0.000092	0.018241
0.000678	0.021540
0.000957	0.025219
-0.000223	0.021240
0.000776	0.022968
0.000619	0.021542
0.000753	0.021250
0.001083	0.018330
0.000392	0.018341
0.000519	0.026378
-0.000060	0.020801
-0.000038	0.035490
0.000679	0.026792
0.000307	0.030133
-0.000012	0.025076
