0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
0.00357291	0.00085058
